time_pose,x_pose,y_pose,theta_pose,cov_xx,cov_xy,cov_yy,cov_thetatheta,time_odom,x_odom,y_odom,theta_odom
1763556800.4205425,0.0,0.0,0.0,1.6e-05,0.0,1.6e-05,0.0,1763556800.420017,0.0,0.0,0.0
1763556800.4702833,0.0,0.0,0.0,1.831125e-05,0.0,1.6e-05,0.0,1763556800.4698482,0.0,0.0,0.0
1763556800.5203114,0.0,0.0,0.0,2.0622499999999998e-05,0.0,1.6e-05,0.0,1763556800.5198305,0.0,0.0,0.0
1763556800.5702257,0.0,0.0,0.0,2.2933749999999997e-05,0.0,1.6e-05,0.0,1763556800.5698278,0.0,0.0,0.0
1763556800.620311,0.0,0.0,0.0,2.5244999999999996e-05,0.0,1.6e-05,0.0,1763556800.6198251,0.0,0.0,0.0
1763556800.6703465,0.0,0.0,0.0,2.7556249999999996e-05,0.0,1.6e-05,0.0,1763556800.6698177,0.0,0.0,0.0
1763556800.7203019,0.0,0.0,0.0,2.9867499999999995e-05,0.0,1.6e-05,0.0,1763556800.7198234,0.0,0.0,0.0
1763556800.770514,0.0,0.0,0.0,3.2178749999999994e-05,0.0,1.6e-05,0.0,1763556800.769812,0.0,0.0,0.0
1763556800.8206532,0.0,0.0,0.0,3.449e-05,0.0,1.6e-05,0.0,1763556800.8198092,0.0,0.0,0.0
1763556800.870075,0.0,0.0,0.0,3.680125e-05,0.0,1.6e-05,0.0,1763556800.8697762,0.0,0.0,0.0
1763556800.9200654,0.0,0.0,0.0,3.91125e-05,0.0,1.6e-05,0.0,1763556800.9197707,0.0,0.0,0.0
1763556800.970231,0.0,0.0,0.0,4.1423750000000005e-05,0.0,1.6e-05,0.0,1763556800.9697957,0.0,0.0,0.0
1763556801.02018,0.0,0.0,0.0,4.373500000000001e-05,0.0,1.6e-05,0.0,1763556801.0198169,0.0,0.0,0.0
1763556801.0709689,0.0,0.0,0.0,4.604625000000001e-05,0.0,1.6e-05,0.0,1763556801.0706062,0.0,0.0,0.0
1763556801.1201596,0.0,0.0,0.0,4.835750000000001e-05,0.0,1.6e-05,0.0,1763556801.1198034,0.0,0.0,0.0
