time,x,y,theta,cov_xx,cov_xy,cov_yy,cov_thetatheta
1763364238.9922662,0.0,-0.009862899840233887,0.0,10.919758227566852,0.0,5.479573503750919,0.0
1763364239.0422602,0.0,-0.009917286301689933,0.0,8.336987777421816,0.0,3.3058735338368237,0.0
1763364239.0923274,0.0021186516909297774,-0.009940782230551132,-1.6268280162956948e-06,6.780770233261919,-8.692869732340059e-05,2.36693191987076,0.0
1763364239.1443758,0.009801343261463757,-0.009972807080004493,0.003361085503291027,5.746252638873275,0.0031533391996849142,1.8433781399699667,0.0
1763364239.1925735,0.011738852798682321,-0.010887703566846133,0.0033454209671516266,5.076164621514375,0.004518341297386578,1.5094887197766629,0.0
1763364239.2450962,0.013301132771332685,-0.011521369334424872,0.0033270742412284935,4.591601204723661,0.005112418365665167,1.2780056322044446,0.0
1763364239.292335,0.012498617777018274,-0.011993304388342512,0.003313241879963943,4.226475008390548,0.005493176971421481,1.1080801308118868,0.0
1763364239.342344,0.05263252091577757,-0.01224157149550107,0.003328017755874607,3.9427444561477354,0.003430719979143989,0.9780415680364881,0.0
1763364239.3922684,0.05543738141806749,-0.01252293492806459,-2.2652377292963757e-05,3.7179244052895157,0.002465332218211934,0.8753138354641091,0.0
1763364239.4436693,0.05838209142934384,-0.012766514628363423,0.003331277242028441,3.537021602125809,0.0026699600602485083,0.7921162727646521,0.0
1763364239.4923234,0.060821735201794604,-0.012952528255716193,-3.1624384847048415e-05,3.3896650454112924,0.001908915510329592,0.723360608979336,0.0
1763364239.5423815,0.0629891034696365,-0.013116985536505902,-4.934777024341234e-05,3.2684155901351337,0.001266648308175999,0.6655878453440197,0.0
1763364239.5930426,0.06545240216683818,-0.01325740642846026,-7.323858602267472e-05,3.1678221869513585,0.0006596217474894873,0.6163612370313135,0.0
1763364239.642744,0.108318153187303,-0.013387120327978206,-0.00342932333461032,3.0841720129436143,-0.004129795800908046,0.5739479460060695,0.0
1763364239.6923876,0.10823466451028009,-0.013497302437251354,-0.0034340667801466625,3.014159046077084,-0.00469696104697647,0.5369684471814297,0.0
1763364239.7446384,0.11068462904179661,-0.013603315149709628,-0.0034454556852714178,2.9549747645943345,-0.005429477720258051,0.5044693790908157,0.0
1763364239.79247,0.1134246997917192,-0.013699696272477892,-0.0034644863689366296,2.9047514330700763,-0.0061339322012243895,0.4756812249723094,0.0
1763364239.8423715,0.11608395103050616,-0.013779642387317237,-0.00012690206652667861,2.8619916209663367,-0.006273385733325528,0.44999898672167266,0.0
1763364239.8934982,0.11849471948177828,-0.013843205914367562,-0.00014677172575302972,2.8254885793785176,-0.006409361197824133,0.42694816577652095,0.0
1763364239.9423056,0.12122348604181568,-0.013900968543564318,-0.00017471057877094194,2.794251590883821,-0.006608439035714991,0.4061447598521272,0.0
1763364239.9941697,0.16295519205971332,-0.01396165273176951,0.0032052985521392693,2.76741726524284,-0.010841941331311807,0.3873373724256043,0.0
1763364240.0440466,0.16580648095722864,-0.013998896088384342,-0.00014079353481255343,2.744400684559022,-0.01086696235635826,0.3701388448892463,0.0
1763364240.092358,0.1686992841923211,-0.014044923274123098,0.0032199090723400866,2.724565642107848,-0.010525732893084973,0.35439960242913116,0.0
1763364240.142512,0.1714153964370221,-0.014075939963740725,-0.00014575239506844437,2.707510912713361,-0.010608160810646245,0.33994831996434227,0.0
1763364240.1923554,0.17418533629010768,-0.014115705543156724,0.003196669225639936,2.6927717643894877,-0.010353971353229074,0.3266266627390401,0.0
1763364240.2423224,0.17681818777865657,-0.01414185418274533,-0.00018740069910730753,2.680078751715812,-0.01048950891205288,0.31431333092617303,0.0
1763364240.2939706,0.21928510188103417,-0.014170681765787611,-0.00017386207947447,2.669142443223088,-0.01586441412739175,0.3029953125496761,0.0
1763364240.3424811,0.21934048368146195,-0.014198993085765728,-0.00016221111197535504,2.6597187496879227,-0.015442422952686824,0.2923633208346665,0.0
1763364240.3923097,0.22289069062307973,-0.014060391070215896,0.00321279741240536,2.6151306326463533,-0.014955237091668905,0.2824570284630901,0.0
1763364240.4428666,0.22899510270229376,-0.013921515873038614,0.003235204413909349,2.5747109330138853,-0.014945450684731968,0.27320923510524,0.0
1763364240.4923036,0.22942628091711975,-0.01379953869351746,0.0032555574396199312,2.5380453616075758,-0.014187725847288129,0.2645324790464725,0.0
1763364240.542456,0.2321381303223246,-0.013830013232834178,-0.00014162498602460186,2.53468901520644,-0.014282298221995214,0.2564010055742773,0.0
1763364240.5923338,0.23502553209019547,-0.013868158184894362,-0.00019773926596995355,2.531805881651868,-0.01442170085056616,0.24875573596209954,0.0
1763364240.6423428,0.27408620465052147,-0.01390712804057278,-0.00018121307367558901,2.529293469539482,-0.0197465550881373,0.2416746671636456,0.0
1763364240.6923962,0.2769472922629094,-0.013939163997418248,0.003192686410115248,2.5270776712844603,-0.019444966633395826,0.23486659651216868,0.0
