time,x_odom,y_odom,theta_odom
1763368774.9542909,0.0,0.0,0.0
1763368775.004296,0.002814343418840858,0.0,-0.003350408831953449
1763368775.054289,0.005628671041857259,-9.429183405804618e-06,0.0
1763368775.104307,0.008443014460698114,-9.429183405804618e-06,-0.003350408831953492
1763368775.1542957,0.011069720242180087,-1.82297545845557e-05,-0.003350408831953492
1763368775.2042851,0.014071669706730912,-2.828755021741408e-05,-0.003350408831953407
1763368775.2542906,0.05309701274589166,-0.00015903889344456973,-0.003350408831953531
1763368775.3042862,0.05591134036890807,-0.0001684680768503746,-0.006700817663906894
1763368775.354292,0.058725620604628395,-0.00018732633781724223,-0.0033504088319535304
1763368775.4043877,0.06172757006917923,-0.00019738413345010073,-0.0033504088319535304
1763368775.4543111,0.06435427585066121,-0.00020618470462885195,-0.0033504088319535304
1763368775.504288,0.0671686034736776,-0.00021561388803465677,3.903127820947816e-18
1763368775.5542984,0.07017056978710784,-0.00021561388803465677,-1.6647149928391716e-16
1763368775.604288,0.10638178844286018,-0.00021561388803466278,0.27808393305213214
1763368775.656287,0.10782510861444623,0.00019642654570373324,0.3048872037077594
1763368775.7042944,0.1097937772972194,0.0008159651134575385,0.32163924786752623
1763368775.7542915,0.11228579562766053,0.0016463297040256305,0.3283400655314333
1763368775.804297,0.11477219393122959,0.002493374088065053,0.33504088319534003
1763368775.8542776,0.11743005104064087,0.00341875210008216,0.3383912920272934
1763368775.9042835,0.1200847928436611,0.004353029809582787,0.34174170085924693
1763368775.9542928,0.12273638954020602,0.005296196729085847,0.34509210969120013
1763368776.0042894,0.12538481136549592,0.006248242271326835,0.3484425185231535
1763368776.0542872,0.12803002859038973,0.007209155749376666,0.34509210969120013
1763368776.1042964,0.13067845041567963,0.008161201291617655,0.3484425185231535
1763368776.1542823,0.1335000154555664,0.009186175668204144,0.34844251852315367
1763368776.2042882,0.13614523268046022,0.010147089146253981,0.35179292735510703
1763368776.254298,0.1387872156117893,0.011116859773638979,0.3551433361870604
1763368776.3042877,0.17449787915332043,0.024360808362776105,0.5997231809196588
1763368776.3543613,0.17682109681307462,0.025949263141666356,0.603073589751612
1763368776.4042819,0.1789844539600425,0.02743907741438187,0.6030735897516123
1763368776.4542816,0.1814568621280058,0.0291417222974853,0.603073589751612
1763368776.504278,0.18392927029596912,0.03084436718058874,0.603073589751612
1763368776.5542893,0.2047902142131595,0.04521043338177399,0.6131248162474723
1763368776.6042862,0.20632469539917717,0.04629006412752362,0.6332272692391928
1763368776.6542976,0.20723217702917116,0.04695621854797814,0.6533297222309133
1763368776.7042968,0.23524128933604294,0.06839640293319477,0.8409526168203033
1763368776.7542915,0.23711776171382398,0.07049387290785412,0.8376022079883497
1763368776.8052914,0.2388756849808266,0.07244563275472432,0.8376022079883501
1763368776.8542902,0.24075917419547224,0.07453680401922808,0.8409526168203032
1763368776.9043317,0.2600242906073578,0.09607082909239753,0.9548665171067185
1763368776.954295,0.260783042099114,0.0971428418497324,0.9783193789303922
1763368777.0042975,0.26151644546752245,0.09823235306001812,1.0017722407540666
1763368777.0543234,0.2622240973322842,0.09933876347954164,1.0252251025777404
1763368777.1042953,0.26300296721164396,0.1006218504398715,1.0520283732333673
1763368777.1552777,0.26365414510849844,0.10176241281202796,1.075481235057041
1763368777.2042878,0.26436757575946657,0.10308300629338463,1.1022845057126687
1763368777.25429,0.26504535816956193,0.1044222454211388,1.1290877763682956
1763368777.3042865,0.26560679953003125,0.10560955278525531,1.1525406381919694
1763368777.3542974,0.28100046225907854,0.14024236758004174,1.2061471795032246
1763368777.4042885,0.28200411772254363,0.14287166493671888,1.2094975883351777
1763368777.454287,0.28266734480636313,0.1446267617695741,1.2228992236629912
1763368777.5042892,0.2832430271621682,0.14621420632662702,1.2396512678227583
1763368777.5543327,0.2836700348489486,0.14745621261226385,1.263104129646432
1763368777.6042957,0.28406779917458186,0.14870789097325943,1.2865569914701065
1763368777.6543,0.28448871596261177,0.15014864754336316,1.3133602621257334
1763368777.7042875,0.2848231000440447,0.1514187272511828,1.3368131239494072
1763368777.7542984,0.2851711090161306,0.15287880950643085,1.3636163946050341
1763368777.8042946,0.29393199462676334,0.1945584065060455,1.8427248575743707
1763368777.8542862,0.2933272719252049,0.19672715013701955,1.8561264929021837
1763368777.904289,0.2928519727464333,0.19834748377154093,1.8728785370619516
1763368777.9543023,0.2921821392537131,0.20049700966687245,1.886280172389765
1763368778.004294,0.2914835596125509,0.20263736593806292,1.8929809900536714
1763368778.0542824,0.29094888012188574,0.20423908633774704,1.9164338518773458
1763368778.1042886,0.2904403521802382,0.2056513008290005,1.9432371225329734
1763368778.1542864,0.2876411144871192,0.21281645397826998,2.006894890340088
1763368778.2042906,0.2867693302584734,0.21468714280278103,2.0169461168359475
1763368778.2542982,0.2857168708309033,0.21688748968460264,2.026997343331807
1763368778.3042877,0.28489031538704285,0.2185718415349103,2.047099796323528
1763368778.3542829,0.2841160941995854,0.2200724987074164,2.0705526581472014
1763368778.4042933,0.28312707228148104,0.22188394014035753,2.0873047023069695
1763368778.4542809,0.28229315922106424,0.22335226551443793,2.110757564130643
1763368778.504295,0.28152149966120915,0.22463970171108102,2.130860017122363
1763368778.5542848,0.2806244443143653,0.22607032468768984,2.147612061282131
1763368778.6042957,0.27929426377812944,0.2281147847601888,2.1576632877779907
1763368778.6542892,0.2778397043459617,0.23030200161519332,2.164364105441897
1763368778.704295,0.26073421879110875,0.2556534042654614,2.3955423148466823
1763368778.754301,0.2594941480518487,0.256799534693525,2.418995176670356
1763368778.8062904,0.25822754076472165,0.2579162693874872,2.442448038494029
1763368778.8542917,0.2565042778495225,0.2593652357113781,2.449148856157936
1763368778.9043097,0.2547713444357774,0.26080262232123513,2.4625504914857497
1763368778.954287,0.25360331740252195,0.26174531171139875,2.4826529444774703
1763368779.0042944,0.2522682347572264,0.26277920954326256,2.506105806301144
1763368779.054296,0.25045628658380925,0.26411561603064615,2.51280662396505
1763368779.1055825,0.24924237828804413,0.2649984393913561,2.5329090769567713
1763368779.1542804,0.24801096953956758,0.2658566834888702,2.559712347612398
1763368779.2042859,0.24675700210150492,0.26668161748684893,2.579814800604118
1763368779.2542918,0.24469277084620464,0.2679809044342414,2.589866027099978
1763368779.304291,0.24277536820746004,0.26916103392019025,2.5965668447638857
1763368779.354282,0.24117097873610532,0.2701337463554024,2.6166692977556054
1763368779.404291,0.22753258839699617,0.27803197999394175,2.7372840157059284
1763368779.4542997,0.22511764829950384,0.2790652878077357,2.7439848333698347
1763368779.5042913,0.22269583846293456,0.28008239047119704,2.750685651033741
1763368779.554291,0.22096114500973965,0.28079728464578,2.7707881040254616
1763368779.6042843,0.21921243188838474,0.2814771651327861,2.7908905570171827
1763368779.6542954,0.21692179790213081,0.28231513481483994,2.794240965849135
1763368779.705286,0.21480478682621104,0.2830815567528765,2.8076426011769477
1763368779.7542996,0.2133867255148913,0.28357354512070726,2.834445871832576
1763368779.8042827,0.21177714607283843,0.28408407858310003,2.851197915992343
1763368779.8542876,0.19631715848782721,0.28870418342145104,2.9718126339426654
1763368779.904281,0.1937282050567225,0.2891480086619403,2.978513451606573
1763368779.9542935,0.19150660281857942,0.2895135520631226,2.9852142692704793
1763368780.0043032,0.19002393496281586,0.28974731789943753,3.0053167222622004
1763368780.0542848,0.1877933341078202,0.29005319092597487,3.012017539926106
1763368780.1043,0.18556073374665313,0.2903441103477862,3.0187183575900125
1763368780.1542923,0.18388485903028806,0.29055107491371635,3.0421712194136874
1763368780.204289,0.18239128809022076,0.2907000590864626,3.0622736724054067
1763368780.2543023,0.17995985923093566,0.2908933230232406,3.0656240812373605
1763368780.3042948,0.177527796506334,0.2910784396098189,3.0689744900693143
1763368780.3542974,0.17584364084440185,0.2912009553348668,3.092427351892988
1763368780.4042835,0.17415707525400398,0.2912839427181729,3.1158802137166615
1763368780.454287,0.1720939056126682,0.291337003537398,3.1259314402125224
1763368780.5043113,0.16965510710002593,0.29137520120429955,3.129281849044475
1763368780.554291,0.16796662900621753,0.29139598877826195,-3.130450596311438
1763368780.6042874,0.07453622727989166,0.29035493880979535,-2.4737704652485717
1763368780.6550577,0.07232648307585911,0.28861207925380206,-2.4704200564166183
