time,x_odom,y_odom,theta_odom
1763623621.4792895,0.0,0.0,0.0
1763623621.5292718,0.0,0.0,0.0
1763623621.5793157,0.0,0.0,0.0
1763623621.6293147,0.0,0.0,0.0
1763623621.6793292,0.0,0.0,0.0
1763623621.7295063,0.0,0.0,0.0
1763623621.7793264,0.0,0.0,0.0
1763623621.8293197,0.0,0.0,0.0
1763623621.8793259,0.0,0.0,0.0
1763623621.9293137,0.0,0.0,0.0
1763623621.9793246,0.0,0.0,0.0
1763623622.029327,0.0,0.0,0.0
1763623622.0792954,0.0,0.0,0.0
1763623622.129269,0.0,0.0,0.0
1763623622.1793158,0.0,0.0,0.0
1763623622.229425,0.0,0.0,0.0
1763623622.2793255,0.0,0.0,0.0
1763623622.3293254,0.0,0.0,0.0
1763623622.3793252,0.0,0.0,0.0
1763623622.429276,0.0,0.0,0.0
1763623622.479323,0.0,0.0,0.0
1763623622.5293257,0.0,0.0,0.0
1763623622.5793295,0.0,0.0,0.0
1763623622.6293135,0.0,0.0,0.0
1763623622.6793149,0.0,0.0,0.0
1763623622.7293227,0.0,0.0,0.0
1763623622.7793248,0.0,0.0,0.0
1763623622.829327,0.0,0.0,0.0
1763623622.8793247,0.0,0.0,0.0
1763623622.9293234,0.0,0.0,0.0
1763623622.9793167,0.0,0.0,0.0
1763623623.0293195,0.0,0.0,0.0
1763623623.0792983,0.0,0.0,0.0
1763623623.1292956,0.0,0.0,0.0
1763623623.1793244,0.0,0.0,0.0
1763623623.2293115,0.0,0.0,0.0
1763623623.2793198,0.0,0.0,0.0
1763623623.329322,0.0,0.0,0.0
1763623623.3793218,0.0,0.0,0.0
1763623623.4294124,0.0,0.0,0.0
1763623623.4793224,0.0,0.0,0.0
1763623623.5293295,0.0,0.0,0.0
1763623623.5793111,0.0,0.0,0.0
1763623623.6293316,0.0,0.0,0.0
1763623623.679317,0.0,0.0,0.0
1763623623.7293065,0.0,0.0,0.0
1763623623.7793257,0.0,0.0,0.0
1763623623.8293014,0.0,0.0,0.0
1763623623.8793204,0.0,0.0,0.0
1763623623.9293098,0.0,0.0,0.0
1763623623.979312,0.0,0.0,0.0
1763623624.0293124,0.0,0.0,0.0
1763623624.0793242,0.0,0.0,0.0
1763623624.1295147,0.0,0.0,0.0
1763623624.1793027,0.0,0.0,0.0
1763623624.2293262,0.0,0.0,0.0
1763623624.2792754,0.0,0.0,0.0
1763623624.3293004,0.0,0.0,0.0
1763623624.3801725,0.0,0.0,0.0
1763623624.4293168,0.0,0.0,0.0
1763623624.4793255,0.0,0.0,0.0
1763623624.529315,0.0,0.0,0.0
1763623624.5792918,0.0,0.0,0.0
1763623624.629291,0.0,0.0,0.0
1763623624.6793184,0.0,0.0,0.0
1763623624.7292922,0.0,0.0,0.0
1763623624.779325,0.0,0.0,0.0
1763623624.829315,0.0,0.0,0.0
1763623624.8794725,0.0,0.0,0.0
1763623624.9293118,0.0,0.0,0.0
1763623624.9792964,0.0,0.0,0.0
1763623625.0293188,0.0,0.0,0.0
1763623625.0793018,0.0,0.0,0.0
1763623625.1293054,0.0,0.0,0.0
1763623625.1792865,0.086,0.0,0.0
1763623625.2293243,0.003752457891787797,0.0,0.0
1763623625.2793303,0.005253441048502921,0.0,0.0
1763623625.3293302,0.005628686837681701,0.0,0.0
1763623625.379329,0.005628686837681701,0.0,0.0
1763623625.4293222,0.005628686837681701,0.0,0.0
1763623625.4793327,0.005628686837681701,0.0,0.0
1763623625.5293293,0.005816309732271091,0.0,0.003350408831953405
1763623625.5792894,0.006754418939943225,3.1430611352681636e-06,4.336808689942018e-19
1763623625.6293247,0.008443024991247737,3.1430611352681645e-06,0.0033504088319533934
1763623625.67933,0.01106973077272971,1.1943632314018993e-05,0.0033504088319533856
1763623625.7293253,0.013696436554211683,2.0744203492769798e-05,0.003350408831953405
1763623625.7793105,0.016698386018762508,3.080199912562792e-05,0.003350408831953405
1763623625.8293297,0.01951271364177891,4.023118253143241e-05,0.006700817663906811
1763623625.8793275,0.022514612559880607,6.0346660896091036e-05,0.006700817663906811
1763623625.9293299,0.025516511477982305,8.046213926074966e-05,0.006700817663906811
1763623625.9793084,0.02833079171370265,9.932040022761714e-05,0.003350408831953362
1763623626.0293345,0.03114511933671905,0.00010874958363342151,0.006700817663906854
1763623626.079335,0.033959399572439396,0.0001276078446002891,0.0033504088319534055
1763623626.1292768,0.036773727195455796,0.0001370370280060936,0.006700817663906854
1763623626.1793253,0.03958800743117614,0.0001558952889729612,0.0033504088319533626
1763623626.229326,0.04221471321265811,0.00016469586015171195,0.0033504088319533626
1763623626.2793376,0.04521666267720893,0.00017475365578456994,0.0033504088319534476
1763623626.3293316,0.04784336845869091,0.0001835542269633209,0.0033504088319533626
1763623626.3793113,0.050845317923241734,0.0001936120225961789,0.0033504088319534476
1763623626.4293256,0.05384726738779256,0.00020366981822903714,0.0033504088319533626
1763623626.47933,0.05666159501080895,0.0002130990016348415,-1.3010426069826053e-18
1763623626.5293338,0.05947593842964981,0.0002130990016348415,0.0033504088319534476
1763623626.579288,0.06229026605266621,0.0002225281850406461,-1.3010426069826053e-18
1763623626.629321,0.06491698657691768,0.0002225281850406461,-1.3010426069826053e-18
1763623626.6793206,0.06791895289034791,0.0002225281850406461,-1.3010426069826053e-18
1763623626.729314,0.07054567341459939,0.0002225281850406461,-1.3010426069826053e-18
1763623626.7792993,0.07317239393885085,0.0002225281850406461,-1.3010426069826053e-18
1763623626.8293319,0.07598673735769171,0.0002225281850406461,0.0033504088319533626
1763623626.8793266,0.07880106498070812,0.0002319573684464505,-1.3010426069826053e-18
1763623626.9293177,0.08142778550495958,0.0002319573684464505,-1.3010426069826053e-18
1763623626.9795308,0.08424212892380044,0.0002319573684464505,0.0033504088319533626
1763623627.0293353,0.08705645654681685,0.00024138655185225487,-1.3010426069826053e-18
1763623627.0793371,0.0898707999656577,0.00024138655185225487,0.0033504088319533626
1763623627.129334,0.09287274943020853,0.00025144434748511287,0.0033504088319533626
1763623627.1793206,0.09549945521169051,0.00026024491866386365,0.0033504088319533626
1763623627.2293162,0.0983137828347069,0.000269674102069668,0.006700817663906897
1763623627.2793148,0.1013156817528086,0.00028978958043432684,0.006700817663906727
1763623627.3295145,0.1043175806709103,0.00030990505879898523,0.006700817663906727
1763623627.379324,0.1069442422242493,0.0003275061023680613,0.006700817663906897
1763623627.4293222,0.10957090377758827,0.0003451071459371378,0.006700817663906897
1763623627.479312,0.11238518401330862,0.00036396540690400556,0.003350408831953533
1763623627.5293002,0.11519951163632502,0.0003733945903098104,0.006700817663906897
1763623627.5792959,0.11801379187204536,0.000392252851276678,0.003350408831953533
1763623627.6292944,0.12064049765352734,0.0004010534224554292,0.01005122649586026
1763623627.6792793,0.12251663182518376,0.0004199115070151863,0.02345286182367371
1763623627.7293186,0.12401720220288776,0.00045511063058041785,0.043555314815394056
1763623627.7793174,0.12551676185302185,0.0005204657561043404,0.07035858547102147
1763623627.829324,0.1268268726722501,0.0006127957050485734,0.09381144729469519
1763623627.8793142,0.12813445800042728,0.0007358232940955629,0.1172643091183689
1763623627.9293172,0.12943879865056412,0.0008894808566544891,0.14071717094204275
1763623627.979304,0.13073917722028164,0.001073683879296349,0.16417003276571662
1763623628.0293288,0.1320348784863907,0.001288331048237319,0.1876228945893905
1763623628.0793052,0.133325189798273,0.0015333043050625014,0.21107575641306436
1763623628.129624,0.13460940146984718,0.0018084689116594078,0.2345286182367379
1763623628.1793184,0.13606929369848386,0.002157274183277788,0.2613318888923653
1763623628.229301,0.13733806106972335,0.0024966037219404753,0.28478475071603904
1763623628.2793064,0.13877858785104719,0.0029183062581330673,0.31158802137166636
1763623628.3293095,0.14074306095252018,0.0035510225081657187,0.3283400655314332
1763623628.3793056,0.14322945925608926,0.004398066892205147,0.33504088319534026
1763623628.4293256,0.14571012589153978,0.0052617530367544425,0.341741700859247
1763623628.4793117,0.14836172258808472,0.006204919956257506,0.34509210969120035
1763623628.5293376,0.15101014441337463,0.007156965498498492,0.3484425185231539
1763623628.5800343,0.15365536163826846,0.008117878976548327,0.3517929273551071
1763623628.6292908,0.15629734456959754,0.009087649603933325,0.35514333618706045
1763623628.679292,0.15893606355049886,0.010066266494756261,0.3517929273551071
1763623628.7300262,0.16157804648182794,0.01103603712214126,0.35514333618706045
1763623628.7793262,0.16439268006145602,0.01207989513901906,0.3551433361870606
1763623628.82933,0.16703139904235734,0.013058512029842003,0.358493745019014
1763623628.8793306,0.1696668244526065,0.014045964198904345,0.36184415385096735
1763623628.9293325,0.17229892670895017,0.015042240561829512,0.358493745019014
1763623628.979388,0.17493435211919933,0.016029692730891852,0.36184415385096735
1763623629.0292919,0.177566454375543,0.017025969093817026,0.35849374501901365
1763623629.0792933,0.1800261847584422,0.017947591118275208,0.35849374501901415
1763623629.129281,0.18213452508664152,0.018737552853525078,0.3651945626829209
1763623629.1793368,0.18353652485010183,0.019273600519315932,0.3852970156746414
1763623629.2293217,0.1847535985275548,0.019767206477324963,0.40204905983440825
1763623629.2793298,0.18596223291265038,0.020281130694788572,0.425501921658082
1763623629.329331,0.18732937590113177,0.020900703520038918,0.4456043746498022
1763623629.379307,0.1885144869837936,0.02146676614897944,0.46905723647347586
1763623629.4293256,0.18968599758245858,0.022060464805998874,0.4925100982971499
1763623629.4793203,0.1908432633528057,0.022681472949998515,0.5159629601208237
1763623629.529269,0.19198564778533364,0.023329449019347356,0.5394158219444977
1763623629.579282,0.19327350466546467,0.02410040627694446,0.5662190926001246
1763623629.6293225,0.19469857883808653,0.025006250633900107,0.5896719544237989
1763623629.6793332,0.19672576933383984,0.02636260454824198,0.5930223632557517
1763623629.7293308,0.1989039914113751,0.027830599539194593,0.599723180919659
1763623629.779335,0.20138209024844622,0.029524951303344187,0.6064239985835655
1763623629.8293376,0.20354044377576572,0.031022005331638153,0.6064239985835659
1763623629.879285,0.2058529654121795,0.03262599179052457,0.609774407415519
1763623629.9292955,0.20800629109183844,0.034130268769622975,0.6097744074155194
1763623629.9793289,0.2104672347257343,0.03584944246002114,0.609774407415519
1763623630.0293405,0.2129281783596302,0.037568616150419315,0.609774407415519
1763623630.0793166,0.21523531301640758,0.03918034148516759,0.6131248162474722
1763623630.1293316,0.21769048291403592,0.04090775067836703,0.6131248162474728
1763623630.179324,0.21999220469306244,0.04252719679699147,0.6097744074155189
1763623630.229301,0.22229933934983984,0.04413892213173976,0.6131248162474728
1763623630.2793376,0.22460106112886635,0.0457583682503642,0.616475225079426
1763623630.3293166,0.22689734419278834,0.04738551697421157,0.6131248162474724
1763623630.3793192,0.22919906597181483,0.049004963092835994,0.616475225079426
1763623630.4293253,0.2314953490357368,0.050632111816683346,0.6198256339113791
1763623630.4793227,0.23363344637008365,0.05215795600970656,0.6198256339113791
1763623630.529334,0.23516065875175998,0.05324784471900886,0.6399280869030997
1763623630.5793068,0.23606365626253034,0.05392006500746362,0.6600305398948202
1763623630.6292977,0.2372493931901953,0.054840379288084176,0.6801329928865404
1763623630.6792874,0.2381246417081426,0.05554835149975543,0.7002354458782606
1763623630.7293224,0.23927242925026154,0.05651558166620969,0.7270387165338881
1763623630.7793293,0.24025370101447996,0.057388519752719094,0.7504915783575621
1763623630.8293269,0.2412142319037451,0.058284229297660084,0.7739444401812354
1763623630.8793194,0.2422876738594719,0.05933335884372577,0.800747710836863
1763623630.929331,0.24372446588362182,0.06081495025123506,0.8174997549966296
