time_pose,x_pose,y_pose,theta_pose,cov_xx,cov_xy,cov_yy,cov_thetatheta,time_odom,x_odom,y_odom,theta_odom
1763370663.4089918,0.0,0.01499997656253662,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0,1763370663.4082842,0.0,0.0,0.0
1763370663.4567137,0.001497521420753402,0.014998426463254297,-0.0005568448286352417,0.00011339192068002497,-1.1826032417283382e-07,1.2545433537389473e-05,0.0,1763370663.4554505,0.003001966313430246,0.0,0.0
1763370663.5061655,0.0027366783822162072,0.013323723999449592,-0.0017658069612248514,7.685656541639357e-05,-2.991838717220204e-07,8.474737406529982e-06,0.0,1763370663.5054271,0.005628686837681711,0.0,0.0
1763370663.5568817,0.003988326084964404,0.012477059165107565,-0.0031326796870200548,5.8952478133341846e-05,-4.884562117388124e-07,6.543405986776165e-06,0.0,1763370663.5554307,0.00825540736193318,0.0,0.0
1763370663.6070886,0.0031834439051914376,0.011970475316193142,-0.004630458372639116,4.7040399779490806e-05,-4.831700449014117e-07,5.247442546049933e-06,0.0,1763370663.6054275,0.011069750780774034,0.0,0.003350408831953364
1763370663.657241,0.004918738353479907,0.01247835848586042,-0.00035733676946103675,4.0761253585567954e-05,-6.672805547318332e-07,4.642525222682435e-06,0.0,1763370663.6554375,0.01407170024532486,1.0057795632857997e-05,0.003350408831953449
1763370663.7070808,0.008790915967923658,0.01284940297858967,-0.0013719557991550958,3.806668514099902e-05,-1.0917422753291968e-06,4.870678903695479e-06,0.0,1763370663.7054222,0.016698406026806834,1.8858366811608975e-05,0.003350408831953321
1763370663.7572901,0.049017802981607066,0.01395194650961979,0.01934176383323904,3.4087766285875154e-05,-1.9212639324213194e-06,1.1586175799141907e-05,0.0,1763370663.7562766,0.05609899274903643,0.00015086693449286855,0.003350408831953321
1763370663.8063798,0.05216715665661429,0.014338866454471936,0.021840849534985916,3.1307691689126755e-05,-1.1981685479798138e-06,8.142524834559783e-06,0.0,1763370663.8054233,0.058913320372052824,0.00016029611789867277,4.206704429243757e-17
1763370663.8563435,0.05243455404892212,0.014497468038210578,0.02469881411184486,2.748836291600717e-05,-7.99046985876481e-07,6.012370859092079e-06,0.0,1763370663.8554204,0.06172766379089368,0.00016029611789867288,0.003350408831953491
1763370663.9063315,0.055149140277983226,0.014657026430790926,0.029387674833196015,2.6338304475114437e-05,-5.893995672483808e-07,5.21752952613697e-06,0.0,1763370663.9054372,0.06454199141391008,0.0001697253013044776,-4.336808689942018e-17
1763370663.9570732,0.05757638775671153,0.014788855165637431,0.026294473350061524,2.5466872295998467e-05,-4.875061051101628e-07,4.747760262495314e-06,0.0,1763370663.9554276,0.06716871193816155,0.00016972530130447748,-4.336808689942018e-17
1763370664.006089,0.05958891277245635,0.014880979252112264,0.02570666506074081,2.4798100602849485e-05,-4.5260645666996975e-07,4.455674852792813e-06,0.0,1763370664.0054214,0.07017067825159179,0.00016972530130447735,1.270065402054448e-16
1763370664.0570757,0.061743267108450205,0.01495842478587563,0.024260474516186233,2.4287759372275235e-05,-4.878039130209821e-07,4.3873080563495204e-06,0.0,1763370664.0554204,0.07279739877584325,0.00016972530130447767,-4.336808689942018e-17
1763370664.1060832,0.06335985912821605,0.015004556792150112,0.02210023380155089,2.3900741227064626e-05,-5.581808072464127e-07,4.385240264060956e-06,0.0,1763370664.1054268,0.11313632111256221,0.0001697253013044759,-0.003350408831953384
1763370664.1560893,0.10437554522511316,0.015452618874033408,0.011894149384204319,2.3452048712813793e-05,-1.192618515734463e-06,1.1067332052821055e-05,0.0,1763370664.1554267,0.11576302689404415,0.0001609247301257252,-0.003350408831953384
1763370664.206762,0.1100079272153183,0.015340241539397437,0.009190604108166842,2.498619275141807e-05,-8.97146121454622e-07,8.613065017422197e-06,0.0,1763370664.205885,0.118764976358595,0.00015086693449286708,-0.003350408831953384
1763370664.2575197,0.11251404363796037,0.015264906035957437,0.01065587461640982,2.4390570713392898e-05,-7.492953768600886e-07,6.982002911735085e-06,0.0,1763370664.2554328,0.12157930398161139,0.00014143775108706267,-1.9038590148845458e-16
1763370664.3060536,0.11226452987348635,0.015205293947285191,0.009444194516602602,2.2061037699769604e-05,-6.316907529619603e-07,5.551978900071722e-06,0.0,1763370664.3054245,0.12420602450586285,0.00014143775108706218,1.5036335272127537e-16
1763370664.3560052,0.11441363653792742,0.015180094918940467,0.00796553380730738,2.2061381421309966e-05,-6.258026225126565e-07,5.022253580904616e-06,0.0,1763370664.3554256,0.1272079908192931,0.00014143775108706264,-1.9038590148845458e-16
1763370664.406021,0.1166983212169779,0.015155142716549542,0.005975791509989287,2.2076711554692087e-05,-6.801037188751946e-07,4.7911240566559954e-06,0.0,1763370664.4054298,0.16867265052354838,0.00014143775108705476,0.0033504088319536458
1763370664.4587278,0.15883237692736712,0.015223862647577628,0.007099678115561291,2.1959342935747082e-05,-1.1214054343328109e-06,1.0734214433931799e-05,0.0,1763370664.4554303,0.17148697814656477,0.0001508669344928599,1.1145598333150986e-16
1763370664.5060918,0.16197326954110836,0.01517334571010235,0.003064406951384345,2.1921321300759628e-05,-8.28536237608491e-07,7.701572435928135e-06,0.0,1763370664.5054278,0.17430132156540562,0.00015086693449286023,0.0033504088319536458
1763370664.55724,0.16480473935129886,0.015136535277568922,0.0057918530764354,2.1903586122200986e-05,-6.913604132577206e-07,6.2389879445812825e-06,0.0,1763370664.5564454,0.17711564918842204,0.00016029611789866545,-2.2941717969793274e-16
