time_pose,x_pose,y_pose,theta_pose,cov_xx,cov_xy,cov_yy,cov_thetatheta,time_odom,x_odom,y_odom,theta_odom
1763369298.521968,0.0,0.004999992187512207,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0,1763369300.2677712,0.0,0.0,0.0
1763369298.5687459,0.001451406583310984,0.007497111301772054,-0.0037257815933240722,0.00011310657751905134,-2.0534762835432865e-07,1.2540230428158061e-05,0.0,1763369300.317766,0.002814343418840853,0.0,-0.0033504088319535343
1763369298.6185093,0.002815208444204127,0.008325714152757053,-0.0005625496920768373,7.63730607320974e-05,-2.076532876370449e-07,8.478426687404163e-06,0.0,1763369300.3677907,0.005441049200322835,-8.800571178751225e-06,-0.0033504088319531934
1763369298.6683543,0.0021003256622783217,0.00874634251874886,-0.00024118446018275852,5.712645019301574e-05,-1.923594333800384e-07,6.365633802712801e-06,0.0,1763369300.4177701,0.008255376823339213,-1.8229754584555045e-05,0.0
1763369298.718379,0.0039012288725036163,0.008995590720489601,-0.003718624111970025,4.713365564745219e-05,-3.118579294189974e-07,5.277482842116797e-06,0.0,1763369300.4677887,0.03714930259010537,-1.8229754584555045e-05,0.11391390028641532
1763369298.7684028,0.005366155734530767,0.008296999747429373,-0.00580874367031402,4.065792675689257e-05,-4.394230088475209e-07,4.666435798451567e-06,0.0,1763369300.5177593,0.03845415073417261,0.00013105687929547462,0.13736676211008902
1763369298.818636,0.0070428485297412856,0.007777896207786182,-0.007918851625100802,3.619014046339758e-05,-5.976555919049963e-07,4.430755666016287e-06,0.0,1763369300.5678277,0.039755139159645965,0.0003109020763829481,0.16081962393376342
1763369298.869526,0.04748190866008889,0.006313569344827035,-0.028469770695649155,3.282349459290581e-05,-1.179357532887628e-06,1.0499547493593292e-05,0.0,1763369300.617772,0.04105155230790852,0.0005212069197482736,0.18427248575743713
1763369298.9185748,0.0509658180162505,0.0058713367344228155,-0.037862763410918265,3.0413815878825642e-05,-1.106027184014177e-06,7.5209662533429475e-06,0.0,1763369300.667767,0.042527123540925825,0.000796234142099539,0.21107575641306403
1763369298.9686484,0.053962026901007626,0.005580679003844223,-0.037460935727280355,2.8588269481362973e-05,-1.098839807155703e-06,6.1383897603459525e-06,0.0,1763369300.7177699,0.0438113352125,0.001071398748696447,0.23452861823673773
1763369299.0184956,0.05675185017957932,0.00536274948218903,-0.03920498542567239,2.718425483660202e-05,-1.1185496730685483e-06,5.405157261982199e-06,0.0,1763369300.7677653,0.04527122744113668,0.0014202040203148292,0.2613318888923653
1763369299.068368,0.05889558218926012,0.005198465078049101,-0.04039995387322844,2.6091077869801087e-05,-1.1434061457346544e-06,4.931691037441634e-06,0.0,1763369300.8192842,0.046721247293981784,0.001808009207357897,0.2881351595479922
1763369299.118894,0.06356901637118473,0.004955318682275263,-0.03812669152697822,2.7030511197243794e-05,-1.2897009595093833e-06,5.337222584447517e-06,0.0,1763369300.867765,0.04798046488905782,0.0021812199070730507,0.31158802137166586
1763369299.8684337,0.13634313132145265,0.01912195869591278,0.39787843162277436,4.3288672269311965e-05,8.256140155501547e-06,1.544937230349382e-05,0.0,1763369300.9177852,0.0840553345706527,0.013800191044036294,0.365194562682921
1763369299.9184504,0.1652093075262019,0.033053187996137774,0.6312035923101359,3.1625938393071333e-05,7.455577757672553e-06,2.1467151475173828e-05,0.0,1763369300.9677725,0.08668408412714071,0.014805280417394125,0.3685449715148742
1763369299.9687393,0.1640030240213531,0.03330062722456267,0.6191750201032731,2.6669454922200433e-05,7.829514539441125e-06,1.860105392739713e-05,0.0,1763369301.0177672,0.08843432902601873,0.015481207818348983,0.3819466068426877
1763369300.0187,0.16360574594459557,0.033380028430714456,0.6035780470895403,2.4293514060583908e-05,7.73305099585602e-06,1.647693127035082e-05,0.0,1763369301.0677712,0.09000125554407507,0.016110597747974548,0.3986986510024547
1763369300.0686436,0.16515490481066963,0.03594464304383469,0.5887648534115627,2.4901122632595174e-05,7.596564189450097e-06,1.634343770712571e-05,0.0,1763369301.1177614,0.09121160499858764,0.016620469669237203,0.4221515128261284
1763369300.120092,0.18423094797583517,0.04970348806727231,0.6131178068257522,2.44964807046559e-05,4.856449130530863e-06,2.0169290475396008e-05,0.0,1763369301.1677659,0.09240966474050263,0.01715858492913388,0.4456043746498028
1763369300.169328,0.18415355532777974,0.050183007600922154,0.6412469271965981,2.1512590542682548e-05,6.6333788217291506e-06,1.764676672684045e-05,0.0,1763369301.218275,0.09376407740640186,0.017805513647923047,0.47240764530542967
1763369300.2187195,0.18368542187392042,0.05020887220819098,0.6670887156500818,1.9474684398351417e-05,7.646773160164505e-06,1.622269808279851e-05,0.0,1763369301.267764,0.09493359230032694,0.018403134004854074,0.4958605071291034
1763369300.4684172,0.2169120703293992,0.07524704748476554,0.8232672384424894,2.2568051565930702e-05,5.276849152362703e-06,2.707226655368532e-05,0.0,1763369301.322281,0.09625379646922154,0.01911728482168185,0.5226637777847303
1763369300.5183825,0.24209849592278507,0.09729732533980859,0.8986545285327895,1.6984631729553785e-05,8.558574504879872e-06,2.1852329181674236e-05,0.0,1763369301.367766,0.13315805712928816,0.040377987252851355,1.0017722407540668
1763369300.5685887,0.24581637868163247,0.10041906799717287,0.9173734127083694,1.4442926394535136e-05,9.740273834066076e-06,1.9109095792034545e-05,0.0,1763369301.4177647,0.13437117461173687,0.042274690829177376,1.0151738760818798
1763369300.618505,0.24789607599970948,0.10388442697019902,0.9552935861642177,1.2967346539178886e-05,9.930111819458337e-06,1.7916138073907457e-05,0.0,1763369301.4677598,0.1352618673930126,0.04370928372121524,1.0319259202416478
1763369300.6684635,0.2497522964522718,0.10670132746623638,0.9879429151292577,1.1763409562706277e-05,9.845349566183137e-06,1.7321387755855672e-05,0.0,1763369301.519145,0.1364172494820072,0.045641699491980166,1.0453275555694612
