time,x,y,theta,cov_xx,cov_xy,cov_yy,cov_thetatheta
1763368566.0003574,0.0,0.004999992187512207,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0
1763368566.0503705,0.0,0.004999996093753052,0.0,0.00011252965047698081,0.0,1.2499990234678123e-05,0.0
1763368566.1003873,0.0018581643498774931,0.0050015340615103855,0.003217967997627381,7.607489313570513e-05,2.8410222534424902e-08,8.372704202460346e-06,0.0
1763368566.1503112,0.0036015792326665745,0.005009017719121987,0.00298988692247642,5.817749210356062e-05,-2.4076570857245464e-08,6.415653889903083e-06,0.0
1763368566.2007148,0.007065619186002903,0.005021834627323195,0.005773882219525494,4.9141051237864445e-05,-1.2882125481040238e-07,5.668572112833528e-06,0.0
1763368566.2504368,0.005796827605476507,0.005018176788388799,0.005417411850670704,4.0374693196350585e-05,-1.3660112770562355e-07,4.775132139518526e-06,0.0
1763368567.0005305,0.10561822963873493,0.0316849112610675,0.6230555869322102,4.2616089596233136e-05,1.2653867793559077e-05,4.340937932639766e-05,0.0
1763368567.0502317,0.10287088086522685,0.030188925781226995,0.6089274949366879,3.18292599962857e-05,1.2595392774100452e-05,2.712258039355554e-05,0.0
1763368567.1004617,0.10488352974516024,0.03153148709550916,0.5941906921824397,2.8562277552515122e-05,1.1887191912202441e-05,2.2381571411488392e-05,0.0
1763368567.1539671,0.10536242047904001,0.03171364487977281,0.5789521589695517,2.5984066252495386e-05,1.0669163820329112e-05,1.8486418916015638e-05,0.0
1763368567.2002885,0.10537802661838254,0.03313939676819887,0.5764211361795736,2.45885329408589e-05,9.670042324723488e-06,1.595529226125313e-05,0.0
1763368567.2508712,0.10689624589961977,0.03430731421021664,0.5762204046596928,2.0635557651802602e-05,9.768159591219477e-06,1.2426165674115119e-05,0.0
1763368567.3003669,0.12811481223241694,0.04867016268791133,0.6154600675755127,2.212217542430303e-05,8.02130355588729e-06,1.6719307779284708e-05,0.0
1763368567.3512564,0.12697303656432407,0.04819489780317038,0.6207434396103658,1.9054575082825603e-05,7.85166259471258e-06,1.4377041357030515e-05,0.0
1763368567.6003315,0.16136667414575498,0.0737807569980874,0.806966445631473,2.3275027756242857e-05,6.609555831558593e-06,2.592987189944657e-05,0.0
1763368567.650248,0.18658851905530097,0.09629547710290652,0.8932071587736043,1.769783205762472e-05,9.266290161934357e-06,2.1515868855641297e-05,0.0
1763368567.7003505,0.19042330855372547,0.09965454804831553,0.9142867501507284,1.5038035011590694e-05,1.0208970650015779e-05,1.8935663587796265e-05,0.0
1763368567.7504406,0.1925995220636358,0.1032203249618014,0.9534953142912498,1.3437812659453245e-05,1.0267344827351911e-05,1.7786527204032077e-05,0.0
1763368567.800366,0.19452154736620444,0.10611293174939301,0.9870964405666303,1.2125674488378879e-05,1.008998624622616e-05,1.7202421372609862e-05,0.0
1763368567.8511083,0.19625425238240937,0.10870733530413638,1.0209967127573192,1.0988477964464501e-05,9.837709162456523e-06,1.688442004545926e-05,0.0
1763368567.9002767,0.19687847995219412,0.11084846898818171,1.0586391337180143,1.0005875405917924e-05,9.570997470527028e-06,1.672303850031424e-05,0.0
1763368567.9502528,0.19747105883829752,0.11279148401994646,1.095770497345265,9.099502816476232e-06,9.273255773962722e-06,1.6674871976135628e-05,0.0
1763368568.0017169,0.19840345363731599,0.115484169693695,1.1526822473807186,8.564999537142809e-06,9.61666212780452e-06,1.819236898704444e-05,0.0
1763368568.0502925,0.19953371107624623,0.1160987995036712,1.1466481645061466,7.462179455394191e-06,8.475121059500728e-06,1.6500486226364524e-05,0.0
1763368568.1502604,0.21086634424630882,0.15538002147803276,1.327876424072591,1.098205439187782e-05,6.599275886469572e-06,1.9339624605468603e-05,0.0
1763368568.2005348,0.2091975255616649,0.15785848784876425,1.3887064928308723,8.122546798208132e-06,5.881444084486708e-06,1.9424620667164717e-05,0.0
1763368568.2502735,0.20719913937832513,0.15959738749675587,1.4502925637527735,6.42903470321858e-06,5.109846465932948e-06,1.947257963396844e-05,0.0
1763368568.3006718,0.20594797350304817,0.16181563340106975,1.5230582806973798,5.330970060188315e-06,4.2638129355196706e-06,2.124719692405185e-05,0.0
1763368568.3503153,0.20494017464849393,0.16159258018715184,1.5408859153169903,4.356580117721915e-06,3.435293481177811e-06,1.899555974806999e-05,0.0
1763368568.400862,0.20347270594942854,0.16224374183739335,1.5896799925924263,3.7617384691528776e-06,2.7108137577431657e-06,1.902894340195653e-05,0.0
1763368568.450295,0.20229902795498458,0.16268529651479693,1.6287433461014804,3.3170939710236867e-06,2.0120358498919167e-06,1.903128899961752e-05,0.0
1763368568.50073,0.20317554354073028,0.165050483340381,1.6429037142076919,3.0224343126390987e-06,1.3460034421542651e-06,1.901711184848526e-05,0.0
1763368568.550365,0.20514990177948625,0.211147934069604,2.036986080428187,1.2426902646086815e-05,-2.394605229916238e-06,1.6677697227292726e-05,0.0
1763368568.6005917,0.20623581878694755,0.2142305684227147,2.015557804418142,1.0202211892408074e-05,-3.892897459857086e-06,1.6060434725565366e-05,0.0
1763368568.6502342,0.20560133239337905,0.2155359063044968,2.0305071012246296,8.97255015844495e-06,-4.736319020548354e-06,1.5944369379287775e-05,0.0
1763368568.700357,0.20479592182878695,0.21716438637229762,2.0404613563346445,8.461995570615e-06,-5.318683067726847e-06,1.5881654842464307e-05,0.0
1763368568.750322,0.20406270010611186,0.21864053006862139,2.0424347597304187,8.19704002227238e-06,-5.728908918217218e-06,1.5910197073149583e-05,0.0
1763368568.8002539,0.2036351948411925,0.21949493763915856,2.06053026685403,7.988459142996583e-06,-6.050680926381835e-06,1.5985481686292883e-05,0.0
1763368568.8513954,0.19708136414639854,0.22764090948772678,2.196766124284366,9.523965021966227e-06,-7.659214176154616e-06,1.7344481697091603e-05,0.0
1763368568.901352,0.194592835035384,0.22956191348743452,2.230951142163278,9.600181338823807e-06,-8.471846335337684e-06,1.6863191955507022e-05,0.0
1763368568.9506617,0.1936632988161433,0.22989062047661954,2.245617722638161,8.801526762457055e-06,-8.174043669599156e-06,1.539621256167517e-05,0.0
1763368569.0003946,0.19143873264769876,0.23203174024240925,2.2657916794932325,9.368198167542603e-06,-8.798682148135353e-06,1.5188451229578202e-05,0.0
1763368569.0513132,0.18970119904407814,0.23364319719758397,2.293081782791053,9.915641078424267e-06,-9.333096909524871e-06,1.4958624261935627e-05,0.0
1763368569.1001718,0.1881731299847713,0.23502168592332498,2.321821073183678,1.0498642283901405e-05,-9.787646383667646e-06,1.4666673685023767e-05,0.0
1763368569.1504302,0.18512106922356245,0.2371239088290135,2.378793817828308,1.249206030938348e-05,-1.105092753489672e-05,1.5009901505353056e-05,0.0
1763368569.200308,0.18471330259355084,0.2366695288955479,2.3922059237744366,1.1752697401588236e-05,-1.0301592191369196e-05,1.3637510812524925e-05,0.0
1763368569.2508905,0.18216571466694842,0.23823058592488522,2.4407635091194586,1.3940336564829968e-05,-1.1401489348535273e-05,1.3746567362382334e-05,0.0
1763368569.304717,0.1819682498416122,0.23779853895217368,2.450524317816928,1.3129824073735234e-05,-1.0583172581633322e-05,1.2461813887205755e-05,0.0
1763368569.3519342,0.17803328972855373,0.23977694518587114,2.485309631253952,1.5957468839087297e-05,-1.13290629657622e-05,1.2294370157205154e-05,0.0
1763368570.1020873,0.12210156372575244,0.2572355682490177,-3.1038420503048147,4.4468341022212444e-05,-8.4004909880037e-06,1.2927694857487167e-05,0.0
1763368570.1540933,0.1110313178121674,0.2519947771149486,-2.9619854162713555,3.4622923496064974e-05,-8.433663950732569e-07,1.0435606276970384e-05,0.0
1763368570.203455,0.1086402443930255,0.24919379543362685,-2.9459098298041164,3.1056319469457496e-05,1.6680834088821468e-06,9.061503941506324e-06,0.0
1763368570.250347,0.10876616502175238,0.24793931631035837,-2.928164793768773,2.7718247806981093e-05,2.3745783213329717e-06,7.714644395116885e-06,0.0
