index,x_m,y_m,theta_rad,left_deg,right_deg
42,0.0339593995724394,0.0001276078446002889,0.003350408831953409,90.0,91.0
43,0.0367737271954558,0.00013703702800609338,0.006700817663906815,97.0,99.0
44,0.039588007431176145,0.00015589528897296087,0.0033504088319533665,105.0,106.0
45,0.04221471321265812,0.00016469586015171162,0.003350408831953409,112.0,113.0
46,0.045216662677208946,0.00017475365578456975,0.0033504088319534515,120.0,121.0
47,0.04784336845869092,0.00018355422696332075,0.0033504088319533665,127.0,128.0
48,0.05084531792324175,0.00019361202259617874,0.0033504088319534515,135.0,136.0
49,0.05384726738779257,0.000203669818229037,0.0033504088319533665,143.0,144.0
50,0.05666159501080897,0.00021309900163484136,2.6020852139652106e-18,151.0,151.0
51,0.05947593842964982,0.00021309900163484136,0.0033504088319534515,158.0,159.0
52,0.06229026605266622,0.000222528185040646,2.6020852139652106e-18,166.0,166.0
53,0.06491698657691769,0.000222528185040646,2.6020852139652106e-18,173.0,173.0
54,0.06791895289034794,0.000222528185040646,2.6020852139652106e-18,181.0,181.0
55,0.0705456734145994,0.000222528185040646,2.6020852139652106e-18,188.0,188.0
56,0.07317239393885086,0.000222528185040646,2.6020852139652106e-18,195.0,195.0
57,0.07598673735769171,0.000222528185040646,0.0033504088319533665,202.0,203.0
58,0.07880106498070812,0.0002319573684464504,2.6020852139652106e-18,210.0,210.0
59,0.08142778550495958,0.0002319573684464504,2.6020852139652106e-18,217.0,217.0
60,0.08424212892380042,0.0002319573684464504,0.0033504088319533665,224.0,225.0
61,0.08705645654681683,0.00024138655185225482,2.6020852139652106e-18,232.0,232.0
62,0.08987079996565768,0.00024138655185225482,0.0033504088319533665,239.0,240.0
63,0.09287274943020851,0.0002514443474851128,0.0033504088319533665,247.0,248.0
64,0.0954994552116905,0.0002602449186638636,0.0033504088319533665,254.0,255.0
65,0.09831378283470689,0.00026967410206966795,0.006700817663906901,261.0,263.0
66,0.10131568175280858,0.00028978958043432684,0.006700817663906731,269.0,271.0
67,0.10431758067091029,0.0003099050587989853,0.006700817663906731,277.0,279.0
68,0.10694424222424928,0.0003275061023680614,0.006700817663906901,284.0,286.0
69,0.10957090377758827,0.0003451071459371379,0.006700817663906731,291.0,293.0
70,0.11238518401330862,0.0003639654069040052,0.0033504088319533673,299.0,300.0
71,0.11519951163632501,0.00037339459030980953,0.006700817663906901,306.0,308.0
72,0.11801379187204535,0.00039225285127667724,0.003350408831953367,314.0,315.0
73,0.12064049765352731,0.000401053422455428,0.010051226495860264,320.0,323.0
74,0.12251663182518373,0.0004199115070151851,0.023452861823673714,323.0,330.0
75,0.12401720220288773,0.0004551106305804169,0.04355531481539422,324.0,337.0
76,0.12551676185302182,0.0005204657561043392,0.07035858547102146,324.0,345.0
77,0.12682687267225007,0.0006127957050485722,0.09381144729469516,324.0,352.0
78,0.12813445800042728,0.0007358232940955626,0.11726430911836905,324.0,359.0
79,0.12943879865056412,0.0008894808566544878,0.14071717094204275,324.0,366.0
80,0.13073917722028164,0.0010736838792963477,0.16417003276571662,324.0,373.0
81,0.1320348784863907,0.0012883310482373178,0.1876228945893905,324.0,380.0
82,0.133325189798273,0.0015333043050624981,0.2110757564130642,324.0,387.0
83,0.1346094014698472,0.0018084689116594083,0.23452861823673807,324.0,394.0
