index,x_m,y_m,theta_rad,left_deg,right_deg
83,0.3576621749713939,0.002335558880511879,0.008140758348524745,634.0,636.0
84,0.3616937519495849,0.0023683796994911975,0.008140758348524745,641.0,643.0
85,0.36630126849608896,0.002405889206896133,0.008140758348524745,649.0,651.0
86,0.3706208152584365,0.00244105437008826,0.006105568761393468,657.0,658.0
87,0.3749404246427376,0.0024674283699303427,0.008140758348524745,664.0,666.0
88,0.3792599714050851,0.00250259353312247,0.006105568761393468,672.0,673.0
89,0.3835795807893862,0.0025289675329645523,0.008140758348524745,679.0,681.0
90,0.3878991275517338,0.0025641326961566794,0.006105568761393673,687.0,688.0
91,0.3922187369360348,0.0025905066959987628,0.008140758348524742,694.0,696.0
92,0.3965382836983824,0.00262567185919089,0.00610556876139367,702.0,703.0
93,0.4011458670416369,0.0026538041256891124,0.00610556876139367,710.0,711.0
94,0.405465476425938,0.0026801781255311958,0.004070379174262393,718.0,718.0
95,0.41007310748135467,0.0026989330345989905,0.004070379174262393,726.0,726.0
96,0.4143927615958078,0.002716515761850048,0.0020351895871311165,734.0,733.0
97,0.41871244254842627,0.002725307143682507,0.004070379174262393,741.0,741.0
98,0.4230320966628794,0.0027428898709335645,0.0020351895871311165,749.0,748.0
99,0.42735177761549786,0.0027516812527660236,0.004070379174262393,756.0,756.0
100,0.431671431729951,0.002769263980017081,0.006105568761393671,763.0,764.0
101,0.4359910411142521,0.0027956379798591644,0.004070379174262393,771.0,771.0
102,0.44031069522870525,0.002813220707110222,0.006105568761393465,778.0,779.0
103,0.44434233065405293,0.0028378364402961657,0.006105568761393671,785.0,786.0
104,0.44866194003835397,0.002864210440138249,0.00814075834852474,792.0,794.0
105,0.45298148680070155,0.002899375603330376,0.006105568761393668,800.0,801.0
106,0.45701312222604923,0.002923991336516321,0.006105568761393668,807.0,808.0
107,0.4610447576513969,0.0029486070697022655,0.006105568761393463,814.0,815.0
108,0.465364367035698,0.002974981069544348,0.00814075834852474,821.0,823.0
109,0.4696839137980455,0.003010146232736475,0.006105568761393463,829.0,830.0
110,0.4740035231823466,0.0030365202325785576,0.00814075834852474,836.0,838.0
111,0.47832306994469415,0.0030716853957706847,0.010175947935656017,843.0,846.0
112,0.48264253619354613,0.0031156415766589183,0.00814075834852474,851.0,853.0
113,0.4869620829558937,0.0031508067398510454,0.010175947935655811,858.0,861.0
114,0.4912815492047457,0.003194762920739278,0.008140758348524948,866.0,868.0
115,0.4956010959670933,0.003229928083931406,0.010175947935656019,873.0,876.0
116,0.4999205622159453,0.0032738842648196397,0.008140758348524742,881.0,883.0
117,0.5039521391941363,0.0033067050837989583,0.008140758348524742,888.0,890.0
118,0.5085596557406403,0.003344214591203894,0.008140758348524742,896.0,898.0
119,0.5125912327188313,0.0033770354101832125,0.008140758348524742,903.0,905.0
120,0.5171987492653354,0.003414544917588148,0.008140758348524742,911.0,913.0
121,0.521518296027683,0.003449710080780275,0.006105568761393464,919.0,920.0
122,0.525837905411984,0.0034760840806223577,0.00814075834852495,926.0,928.0
123,0.5298694823901751,0.003508904899601677,0.00814075834852495,933.0,935.0
124,0.5341890291525226,0.0035440700627938056,0.006105568761393464,941.0,942.0
125,0.5385086385368237,0.003570444062635888,0.008140758348524534,948.0,950.0
126,0.5425402155150149,0.0036032648816152063,0.008140758348524948,955.0,957.0
127,0.5471477320615189,0.0036407743890201423,0.008140758348524948,963.0,965.0
128,0.5511793090397099,0.003673595207999462,0.008140758348524948,970.0,972.0
129,0.5557868255862141,0.0037111047154043987,0.008140758348524948,978.0,980.0
130,0.5601063723485615,0.0037462698785965262,0.006105568761393879,986.0,987.0
131,0.5644259817328626,0.003772643878438611,0.008140758348524534,993.0,995.0
132,0.5690334982793667,0.0038101533858435456,0.00814075834852495,1001.0,1003.0
133,0.5733530450417141,0.003845318549035673,0.006105568761393881,1009.0,1010.0
134,0.5776726544260152,0.003871692548877758,0.008140758348524535,1016.0,1018.0
135,0.5822801709725193,0.0039092020562826926,0.008140758348524952,1024.0,1026.0
136,0.5865997177348667,0.00394436721947482,0.01017594793565602,1031.0,1034.0
137,0.5906312195671286,0.003985392988303838,0.01017594793565602,1038.0,1041.0
138,0.5952386502325707,0.004032279581251288,0.01017594793565602,1046.0,1049.0
139,0.5995581164814227,0.004076235762139522,0.008140758348524952,1054.0,1056.0
140,0.6038776632437702,0.00411140092533165,0.006105568761393466,1062.0,1063.0
141,0.6084852465870246,0.004139533191829871,0.006105568761393466,1070.0,1071.0
142,0.6130928299302791,0.0041676654583280934,0.006105568761393466,1078.0,1079.0
143,0.6174124393145802,0.0041940394581701755,0.004070379174262397,1086.0,1086.0
144,0.6217320934290334,0.004211622185421233,0.006105568761393466,1093.0,1094.0
145,0.6260517028133346,0.004237996185263316,0.004070379174262394,1101.0,1101.0
146,0.6303713569277877,0.004255578912514373,0.006105568761393463,1108.0,1109.0
147,0.6349789402710421,0.004283711179012595,0.006105568761393463,1116.0,1117.0
148,0.6390105756963897,0.004308326912198538,0.006105568761393876,1123.0,1124.0
149,0.6433301850806908,0.004334700912040622,0.008140758348524945,1130.0,1132.0
150,0.647361762058882,0.004367521731019942,0.00814075834852453,1137.0,1139.0
151,0.651969278605386,0.004405031238424876,0.008140758348524946,1145.0,1147.0
152,0.656000855583577,0.004437852057404196,0.008140758348524946,1152.0,1154.0
153,0.660032432561768,0.004470672876383515,0.008140758348524946,1159.0,1161.0
154,0.6643519793241156,0.004505838039575644,0.006105568761393461,1167.0,1168.0
155,0.6683836147494633,0.004530453772761588,0.006105568761393461,1174.0,1175.0
156,0.6727032241337644,0.0045568277726036705,0.008140758348524946,1181.0,1183.0
157,0.6770227708961118,0.004591992935795798,0.006105568761393877,1189.0,1190.0
158,0.6813423802804129,0.004618366935637883,0.008140758348524532,1196.0,1198.0
159,0.685373957258604,0.0046511877546172005,0.008140758348524532,1203.0,1205.0
160,0.689981473805108,0.004688697262022135,0.008140758348524948,1211.0,1213.0
161,0.6943010205674555,0.004723862425214263,0.010175947935656017,1218.0,1221.0
