time_pose,x_pose,y_pose,theta_pose,cov_xx,cov_xy,cov_yy,cov_thetatheta,time_odom,x_odom,y_odom,theta_odom
1763556977.4067214,0.0,0.0,0.0,1.6e-05,0.0,1.6e-05,0.0,1763556977.0561936,0.0,0.0,0.0
1763556977.4568336,0.0045029494701453645,0.0,0.03350408831953383,1.831125e-05,0.0,1.609878818181244e-05,0.0,1763556977.1065845,0.005065818153913541,0.0,0.036854497151487406
1763556977.4573483,0.003144060809235947,-0.006519295282361579,0.0348563122371441,1.1806533300510049e-05,1.9483311477918558e-07,5.591062636918536e-06,0.0,1763556977.15618,0.009940700874187244,0.00017974273745964664,0.07035858547102142
1763556977.5067003,0.00801929295642353,-0.006349293814363769,0.06836040055667819,1.4115152186846905e-05,2.6638402409004317e-07,5.962336186282456e-06,0.0,1763556977.2061622,0.014619668085716724,0.0005094925551176228,0.10721308262250881
1763556977.5071826,0.005915328125301269,-0.00766611989882775,0.07418263926940591,9.915271483660506e-06,4.08433842107328e-07,3.746664417010546e-06,0.0,1763556977.256165,0.019656399226851584,0.0010515746341815831,0.14406757977399617
1763556977.5567713,0.010593000147727807,-0.007318479913467169,0.1110371364208934,1.2206721125572316e-05,6.04374203816383e-07,4.3698285758992585e-06,0.0,1763556977.3061824,0.024298378215832632,0.0017249988501643239,0.18092207692548368
1763556977.5572426,0.007820132288882032,-0.006415530705744068,0.12257265353469028,8.952719842751994e-06,7.036356245262814e-07,3.326094518176806e-06,0.0,1763556977.356202,0.028912391975569527,0.0025690048535624253,0.21107575641306417
1763556977.607619,0.01247551303728075,-0.0058420333681286655,0.1527263330222708,1.1207966313403665e-05,1.0173564790716196e-06,4.234380072324877e-06,0.0,1763556977.4062052,0.03368232104141647,0.003591044820922374,0.24457984473259828
1763556977.6566565,0.01711148707220904,-0.005128441148241035,0.18958083017375818,1.3445835517295784e-05,1.3380923768558716e-06,5.475362676205322e-06,0.0,1763556977.4562163,0.03805125891078508,0.004681428159147651,0.2780839330521321
1763556977.706712,0.021902281232944194,-0.0042091586576220785,0.22308491849329215,1.5661624840627103e-05,1.6478230930630518e-06,7.15095682900086e-06,0.0,1763556977.5062165,0.04274204946843973,0.006020559568797437,0.3115880213716662
1763556977.7567072,0.026476619273192017,-0.0031714204428708124,0.25993941564477957,1.7862644513762224e-05,1.9245865859255073e-06,9.164081432977622e-06,0.0,1763556977.5562234,0.04720676106269652,0.0074585510461443755,0.34844251852315367
1763556977.8068848,0.031190934252715703,-0.0019176169247982098,0.2934435039643135,2.0052339416799703e-05,2.1239443459899676e-06,1.1694664068739509e-05,0.0,1763556977.606208,0.05161545643751956,0.009060073509560765,0.37859619801073413
1763556977.8565667,0.035501398476865176,-0.0006151377107568258,0.3269475922838474,2.223692735348575e-05,2.2644835975279148e-06,1.4462948952457764e-05,0.0,1763556977.6562238,0.055973863196230086,0.010793786183114216,0.41545069516222155
1763556977.906789,0.04012118132412199,0.0009515133136530169,0.3604516806033816,2.4439877251541206e-05,2.2302884674033497e-06,1.7917602275201572e-05,0.0,1763556977.7061903,0.0604370923943224,0.012762637145830515,0.4489547834817555
1763556977.9571254,0.04433476051176874,0.002539689739656302,0.3939557689229155,2.6654580388267102e-05,2.1043234108373542e-06,2.1576829974150352e-05,0.0,1763556977.7561684,0.06466283487077608,0.014798458756755343,0.4858092806332429
1763556978.0065567,0.04866602513500627,0.0043401385371244884,0.4241094484104963,2.8918361199834036e-05,1.7542482427745843e-06,2.5847115757637886e-05,0.0,1763556977.8061724,0.06897661008967897,0.017076205965923207,0.5193133689527769
1763556978.0567646,0.052770038339068966,0.006193144082599586,0.45761353673003013,3.122968187186958e-05,1.2433781927959536e-06,3.0420956118985525e-05,0.0,1763556977.8561728,0.07288589136995532,0.01931094841246224,0.5528174572723108
1763556978.1065779,0.05714631321378195,0.008348371961281674,0.4911176250495642,3.366629361032443e-05,3.478556875702884e-07,3.585211566964874e-05,0.0,1763556977.9061842,0.07703747208605065,0.021872425827127086,0.586321545591845
1763556978.156682,0.06111704253493495,0.010472015666995594,0.5246217133690981,3.6165447136796823e-05,-6.860081283959218e-07,4.137262513708985e-05,0.0,1763556977.956578,0.08078834614675225,0.024363910868510703,0.6198256339113789
1763556978.2066119,0.06533918629913801,0.012915433564632766,0.558125801688632,3.887749568590679e-05,-2.226699424807923e-06,4.781166902576301e-05,0.0,1763556978.0061805,0.08460637710094311,0.02708863264176646,0.6499793133989596
1763556978.2569413,0.06931796041746308,0.015399548220634,0.5882794811762129,4.1735993374864625e-05,-4.0344921515281565e-06,5.451004531630255e-05,0.0,1763556978.0561821,0.08819115859259281,0.02981368229045328,0.6834834017184935
1763556978.3067212,0.0730639491245534,0.017898372451554293,0.621783569495747,4.4749140948224915e-05,-6.090458241481728e-06,6.140811890846689e-05,0.0,1763556978.1061554,0.09197360225153393,0.032894251873343536,0.7169874900380276
1763556978.3071043,0.08494632637846647,0.02064717846081925,0.6265797565565112,1.4890003745516216e-05,5.594944953980603e-06,9.12322510581148e-06,0.0,1763556978.1562085,0.09536787475819769,0.03585321589495465,0.7504915783575616
1763556978.356696,0.08874586728207921,0.023397625339162273,0.6634342537079984,1.656109842795539e-05,6.580201055969733e-06,9.933990747883766e-06,0.0,1763556978.206193,0.09893556091832549,0.03918013706187837,0.7839956666770955
1763556978.3570867,0.08991962623357967,0.02347234007570036,0.6641863429538208,1.0324590326122911e-05,4.624884584157243e-06,6.523193722529002e-06,0.0,1763556978.2561927,0.10225694489224527,0.04249221761745102,0.8141493461646765
1763556978.406842,0.09346533239717952,0.02624804210079107,0.697690431273355,1.207811501446123e-05,5.591271284716558e-06,7.275583217051592e-06,0.0,1763556978.3062193,0.10534816201082134,0.04576650084535065,0.8476534344842106
1763556978.4073422,0.09147447193673972,0.026286603400383714,0.6952495601697578,8.916261443804676e-06,4.259172371810175e-06,5.391173185951288e-06,0.0,1763556978.3561873,0.10845212133008525,0.04928316199666563,0.8845079316356977
1763556978.456667,0.09522040813975596,0.02941146354941837,0.7287536484892918,1.08161872933519e-05,5.137187713848893e-06,6.188452362102968e-06,0.0,1763556978.4062102,0.11130550641903536,0.05276665843915553,0.9180120199552319
1763556978.5067227,0.09871959847038768,0.032535105036341404,0.765608145640779,1.273439488771134e-05,5.93946947312619e-06,7.195458604845616e-06,0.0,1763556978.4562154,0.1142685251397637,0.05664187572967048,0.9515161082747658
1763556978.556667,0.10210131849779161,0.03578555712260089,0.8024626427922663,1.4709697648633795e-05,6.637287618562174e-06,8.418339488185828e-06,0.0,1763556978.5062203,0.11699116409500368,0.060461392221089635,0.988370605426253
1763556978.606698,0.10536097550722266,0.03915840536847271,0.8326163222798472,1.6770889577060876e-05,7.208258454086617e-06,9.85952688443051e-06,0.0,1763556978.5562205,0.11957121974620927,0.06437863384568922,1.0252251025777404
1763556978.6569178,0.10839120286967956,0.042489212487250405,0.866120410599381,1.8908854633122554e-05,7.662519246529102e-06,1.1487663243855707e-05,0.0,1763556978.6062193,0.1220051881192086,0.0683882805967201,1.055378782065321
