time_pose,x_pose,y_pose,theta_pose,cov_xx,cov_xy,cov_yy,cov_thetatheta,time_odom,x_odom,y_odom,theta_odom
1763372149.0463362,0.0,0.01499997656253662,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0,1763372149.0455942,0.0,0.0,0.0
1763372149.0473843,0.0,0.01499997656253662,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0,1763372149.0956135,0.04146465970425528,0.0,0.003350408831953836
1763372149.096239,0.04146465970425528,0.01499997656253662,0.0033504088319538357,0.00022730808598198316,0.0,3.337654702884977e-05,0.0,1763372149.145604,0.044278987327271674,9.429183405805692e-06,3.0184188481996443e-16
1763372149.09678,0.048228170211820943,0.015009960838016916,0.005236715344930251,0.00011330063285610011,-1.688674934430606e-07,1.3276170644642994e-05,0.0,1763372149.195617,0.04709333074611253,9.42918340580654e-06,0.003350408831953836
1763372149.1462843,0.050461330706154585,0.015004603785277787,0.005826105757428422,7.565262059958824e-05,-4.597723865526774e-09,8.55122843325405e-06,0.0,1763372149.2456095,0.04990765836912894,1.8858366811612295e-05,-3.903127820947816e-17
1763372149.146896,0.05327562636078595,0.015021000354913792,0.002475696925474887,7.796514819540704e-05,-1.0794171749367454e-07,8.700225204047025e-06,0.0,1763372149.2957036,0.05272200178796978,1.8858366811612187e-05,0.003350408831953836
1763372149.1965864,0.05370685078424782,0.015016322071284456,0.0026310820396323793,5.820739091437032e-05,-9.678894081768037e-08,6.433693203142079e-06,0.0,1763372149.3482807,0.05553632941098619,2.828755021741794e-05,-3.903127820947816e-17
1763372149.1983206,0.05652118446181769,0.015023726831163762,0.005981490871585914,6.0519357666932104e-05,-2.3016970897015366e-07,6.5955481525341356e-06,0.0,1763372149.3956234,0.09512476016934757,2.8287550217416396e-05,0.0033504088319534875
1763372149.246326,0.056183906370116214,0.015018713747460041,0.005766035884041672,4.798880796017181e-05,-1.9918288811899072e-07,5.237516011263459e-06,0.0,1763372149.4456005,0.09793908779236396,3.771673362322111e-05,-4.683753385137379e-17
1763372149.24943,0.05899820300460992,0.01503494126268292,0.0024156270520877977,5.030181954194402e-05,-3.458900915206047e-07,5.451640788992908e-06,0.0,1763372149.4956064,0.10075343121120481,3.771673362322098e-05,0.0033504088319534875
1763372149.296645,0.05827304890258947,0.015025489192956985,0.0018221253190617876,4.1409362325985014e-05,-3.6611820189901497e-07,4.532191290564354e-06,0.0,1763372149.545618,0.1035677588342212,4.714591702902569e-05,-4.683753385137379e-17
1763372149.298793,0.061087387649423563,0.01503061727651933,0.005172534151015663,4.372125707129456e-05,-5.411967880819794e-07,4.821135671782333e-06,0.0,1763372149.5956142,0.10638210225306205,4.714591702902556e-05,0.0033504088319534875
1763372149.348938,0.06390169341931515,0.01504517449905242,0.001822125319061788,4.603429925291889e-05,-7.094811830878304e-07,5.216803031617426e-06,0.0,1763372149.645613,0.10919642987607844,5.657510043483027e-05,-4.683753385137379e-17
1763372149.34931,0.06241615595005842,0.015023748090198127,2.3516484594639274e-05,3.853243336170288e-05,-7.609606599101953e-07,4.526865157581212e-06,0.0,1763372149.695604,0.11219839618950869,5.657510043483013e-05,-4.683753385137379e-17
1763372149.3965492,0.10200458669747312,0.015024679070920095,0.003373925316548165,4.0843818695703084e-05,-3.6385792208555717e-06,2.3012672573640965e-05,0.0,1763372149.745611,0.1512239582641019,5.65751004348283e-05,-4.683753385137379e-17
1763372149.3969564,0.10320439945489616,0.015031255381625877,0.004014000891018408,3.448761459307276e-05,-1.718992802008001e-06,1.0557206454430067e-05,0.0,1763372149.795607,0.15403830168294275,5.657510043482817e-05,0.0033504088319538283
1763372149.4464824,0.10408859102635805,0.01502875915220299,0.00436149019243468,2.9933917373073674e-05,-1.1391505880239934e-06,6.954067842847083e-06,0.0,1763372149.8456137,0.15685262930595917,6.60042838406339e-05,-4.683753385137379e-17
1763372149.4476402,0.10690290767718143,0.015041033844506235,0.0010110813604811458,3.224595105982253e-05,-1.2253417145463266e-06,7.591620386233792e-06,0.0,1763372149.8982875,0.15966697272480002,6.600428384063376e-05,0.0033504088319534875
1763372149.49667,0.10728538607543399,0.015035452897251705,0.001197783090276944,2.8268044883987604e-05,-9.515337919310702e-07,5.693014618206075e-06,0.0,1763372149.945609,0.16248130034781644,7.543346724643854e-05,0.006700817663906681
1763372149.4984353,0.11009972747542789,0.015038823869402978,0.004548191922230478,3.05795078336441e-05,-1.0393540993441546e-06,6.212793860190538e-06,0.0,1763372149.9956062,0.16529558058353674,9.42917282133055e-05,0.0033504088319534875
1763372149.546474,0.11027543367675406,0.014036972180118196,-0.011165167221030255,2.699065244749492e-05,-8.528595824826549e-07,4.979326713940582e-06,0.0,1763372150.0456066,0.16810990820655317,0.00010372091161911028,0.006700817663906681
1763372149.5467362,0.11308960167804236,0.014005550218087581,-0.014515576052983791,2.929955965431384e-05,-9.680173512561341e-07,5.455149205983485e-06,0.0,1763372150.0956101,0.20732221282425659,0.0003664793477574585,0.0033504088319538357
1763372149.5965185,0.11283100464977759,0.013304015406401259,-0.025115600335166563,2.6018250128534473e-05,-9.054724352998097e-07,4.559579521072607e-06,0.0,1763372150.1456022,0.20994891860573855,0.00037527991893621045,0.0033504088319538357
1763372149.5967765,0.11564446048067786,0.013233338912811985,-0.021765191503213033,2.8323043741355877e-05,-1.0570327534978272e-06,5.035389076587487e-06,0.0,1763372150.1956136,0.21295086807028937,0.00038533771456906985,0.0033504088319531544
1763372149.6480393,0.11509000720213426,0.012714239268143055,-0.02946823329373023,2.5254321475869595e-05,-1.0157656443578432e-06,4.334555629355052e-06,0.0,1763372150.2456076,0.21576519569330582,0.00039476689797487383,-3.903127820947816e-17
1763372149.6487515,0.11790312875417029,0.012631317542140754,-0.03281864212568377,2.755718672709234e-05,-1.18460996993485e-06,4.839778240429057e-06,0.0,1763372150.295612,0.21857953911214667,0.0003947668979748737,0.0033504088319531544
1763372149.6965325,0.12090347855887008,0.01253281476853568,-0.03281864212568378,2.9858476148610944e-05,-1.3637246322817951e-06,5.480790523003091e-06,0.0,1763372150.345619,0.22158148857669746,0.00040482469360773096,0.0033504088319531544
